datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,upazila,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2026-08-26 14:00:00,2026,8,26,14,2,30.09,78.7,0.19,5.59,Cloudy,184.26,198.23,69.4,46.99,Medium,Habiganj,Habiganj Sadar,Urban,SS_049,FDR_08,8,400,9,Yes,11278,0.42
2026-08-26 16:00:00,2026,8,26,16,2,30.69,77.3,0.11,5.73,Cloudy,181.52,197.71,72.11,50.43,Medium,Moulvibazar,Rajnagar,Rural,SS_043,FDR_20,15,250,6,No,1987,0.15
2026-08-26 18:00:00,2026,8,26,18,2,30.48,75.62,0.28,5.26,Cloudy,189.98,206.03,70.2,41.9,Medium,Habiganj,Habiganj Sadar,Urban,SS_006,FDR_08,5,250,5,No,6897,0.49
2026-08-26 20:00:00,2026,8,26,20,2,29.32,73.24,0.85,5.01,Cloudy,207.22,222.36,79.98,64.98,High,Sylhet,Beanibazar,Rural,SS_033,FDR_15,14,400,10,Yes,544,0.06
2026-08-26 22:00:00,2026,8,26,22,2,27.31,75.36,0.51,5.27,Cloudy,206.82,228.56,76.44,48.96,Medium,Sylhet,Kanaighat,Rural,SS_030,FDR_09,13,200,0,Yes,1421,0.08
2026-08-27 00:00:00,2026,8,27,0,3,25.45,78.84,0.31,5.15,Cloudy,184.03,208.97,68.58,33.03,Medium,Sunamganj,Chhatak,Rural,SS_026,FDR_10,10,200,10,Yes,1289,0.01
2026-08-27 02:00:00,2026,8,27,2,3,23.7,82.14,0.18,5.06,Cloudy,164.22,186.94,63.66,24.03,Low,Moulvibazar,Barlekha,Rural,SS_002,FDR_18,6,400,1,No,1180,0.09
2026-08-27 04:00:00,2026,8,27,4,3,23.21,83.2,1.88,4.77,Cloudy,153.22,171.72,61.39,16.55,Low,Sunamganj,Sullah,Rural,SS_041,FDR_19,17,400,10,Yes,1541,0.08
2026-08-27 06:00:00,2026,8,27,6,3,23.23,83.51,1.13,4.98,Cloudy,154.6,169.88,62.06,20.67,Low,Habiganj,Nabiganj,Rural,SS_042,FDR_16,20,300,3,Yes,1134,0.18
2026-08-27 08:00:00,2026,8,27,8,3,24.73,85.04,0.68,5.42,Cloudy,168.29,175.98,65.59,40.13,Medium,Sylhet,Balaganj,Rural,SS_040,FDR_01,6,250,4,No,1048,0.09
2026-08-27 10:00:00,2026,8,27,10,3,26.33,85.45,0.41,5.17,Cloudy,182.87,188.25,73.78,55.57,Medium,Sylhet,Sylhet Sadar,Urban,SS_011,FDR_08,15,400,5,No,12865,0.56
2026-08-27 12:00:00,2026,8,27,12,3,28.1,82.14,0.24,4.86,Cloudy,183.97,193.45,73.0,56.47,Medium,Moulvibazar,Kulaura,Rural,SS_023,FDR_07,25,350,6,Yes,1756,0.14
2026-08-27 14:00:00,2026,8,27,14,3,30.01,78.31,0.15,5.39,Cloudy,179.61,193.59,72.57,45.68,Medium,Sylhet,Sylhet Sadar,Urban,SS_048,FDR_18,9,300,3,No,11162,0.57
2026-08-27 16:00:00,2026,8,27,16,3,31.06,74.67,0.09,5.42,Cloudy,179.18,193.43,67.46,45.39,Medium,Moulvibazar,Kamalganj,Rural,SS_008,FDR_16,23,400,3,Yes,568,0.13
2026-08-27 18:00:00,2026,8,27,18,3,30.61,73.22,0.05,4.91,Cloudy,190.81,204.7,75.75,51.78,Medium,Moulvibazar,Kamalganj,Rural,SS_045,FDR_19,5,400,6,No,1259,0.23
2026-08-27 20:00:00,2026,8,27,20,3,29.28,72.66,0.03,5.25,Cloudy,209.94,224.01,80.14,63.33,High,Sunamganj,Dowarabazar,Rural,SS_015,FDR_20,20,250,0,Yes,770,0.14
2026-08-27 22:00:00,2026,8,27,22,3,27.64,72.56,0.02,5.23,Cloudy,210.84,230.45,77.26,49.79,Medium,Habiganj,Lakhai,Rural,SS_012,FDR_13,5,200,9,Yes,1865,0.02
2026-08-28 00:00:00,2026,8,28,0,4,25.87,75.98,0.01,5.34,Cloudy,185.3,209.01,67.27,26.61,Low,Moulvibazar,Moulvibazar Sadar,Urban,SS_050,FDR_20,13,400,4,Yes,6437,0.57
2026-08-28 02:00:00,2026,8,28,2,4,23.87,79.6,0.01,5.31,Cloudy,166.27,188.88,67.19,26.13,Low,Habiganj,Shaistaganj,Rural,SS_009,FDR_07,17,250,7,Yes,1040,0.2
2026-08-28 04:00:00,2026,8,28,4,4,23.16,82.31,0.0,5.62,Cloudy,157.37,176.82,64.46,25.7,Low,Sunamganj,Shantiganj,Rural,SS_039,FDR_05,18,250,1,No,1586,0.16
2026-08-28 06:00:00,2026,8,28,6,4,23.68,82.53,1.51,5.18,Cloudy,157.71,172.88,60.66,22.41,Low,Moulvibazar,Sreemangal,Rural,SS_013,FDR_14,5,300,2,No,1913,0.19
2026-08-28 08:00:00,2026,8,28,8,4,24.91,82.99,0.91,4.82,Cloudy,170.75,180.63,67.86,29.54,Low,Moulvibazar,Juri,Rural,SS_043,FDR_03,12,400,9,No,1848,0.05
2026-08-28 10:00:00,2026,8,28,10,4,26.6,83.16,0.54,4.9,Cloudy,183.76,191.22,70.25,44.67,Medium,Moulvibazar,Kulaura,Rural,SS_039,FDR_20,23,400,4,Yes,838,0.28
2026-08-28 12:00:00,2026,8,28,12,4,28.44,82.26,0.33,4.84,Cloudy,184.15,196.44,70.28,50.42,Medium,Sylhet,Zakiganj,Rural,SS_033,FDR_04,22,200,6,Yes,955,0.07
2026-08-28 14:00:00,2026,8,28,14,4,29.99,77.77,1.21,5.09,Cloudy,178.02,193.49,68.4,43.54,Medium,Habiganj,Madhabpur,Rural,SS_034,FDR_16,10,400,7,Yes,1229,0.17
2026-08-28 16:00:00,2026,8,28,16,4,30.88,73.72,0.73,5.3,Cloudy,177.22,191.32,67.42,45.63,Medium,Sylhet,Golapganj,Rural,SS_010,FDR_07,5,300,3,No,648,0.16
2026-08-28 18:00:00,2026,8,28,18,4,30.27,72.95,0.44,5.07,Cloudy,186.04,202.19,72.91,56.91,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_038,FDR_11,16,300,7,Yes,15543,0.56
2026-08-28 20:00:00,2026,8,28,20,4,28.98,72.83,1.06,5.23,Cloudy,203.09,218.37,73.94,55.2,Medium,Sylhet,Bishwanath,Rural,SS_042,FDR_15,16,350,6,Yes,828,0.11
2026-08-28 22:00:00,2026,8,28,22,4,27.27,74.86,0.64,4.83,Cloudy,203.97,224.08,78.91,41.91,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_017,FDR_18,10,250,10,Yes,8656,0.59
2026-08-29 00:00:00,2026,8,29,0,5,25.56,75.99,0.38,4.49,Cloudy,180.69,203.84,66.61,22.1,Low,Sylhet,Fenchuganj,Rural,SS_023,FDR_05,14,250,8,Yes,773,0.0
2026-08-29 02:00:00,2026,8,29,2,5,24.03,80.0,0.23,4.67,Cloudy,160.01,182.27,63.64,10.95,Low,Sylhet,Zakiganj,Rural,SS_026,FDR_11,11,200,10,Yes,1997,0.22
2026-08-29 04:00:00,2026,8,29,4,5,23.17,81.4,0.85,4.96,Cloudy,146.88,166.61,60.25,15.2,Low,Moulvibazar,Juri,Rural,SS_014,FDR_02,18,200,2,Yes,521,0.3
2026-08-29 06:00:00,2026,8,29,6,5,23.24,82.84,0.51,4.51,Cloudy,147.63,156.93,63.69,32.64,Medium,Moulvibazar,Kulaura,Rural,SS_037,FDR_04,15,350,3,No,789,0.25
2026-08-29 08:00:00,2026,8,29,8,5,24.59,84.78,0.31,4.24,Cloudy,159.97,163.73,67.95,47.6,Medium,Sylhet,Sylhet Sadar,Urban,SS_016,FDR_07,14,200,0,Yes,9562,0.58
2026-08-29 10:00:00,2026,8,29,10,5,26.22,82.48,0.18,4.03,Cloudy,172.84,174.92,69.16,57.02,Medium,Sunamganj,Sullah,Rural,SS_022,FDR_04,5,350,1,No,792,0.17
2026-08-29 12:00:00,2026,8,29,12,5,28.26,81.24,0.11,4.29,Cloudy,173.8,177.91,72.23,60.72,High,Sylhet,Kanaighat,Rural,SS_007,FDR_07,23,200,6,Yes,832,0.21
2026-08-29 14:00:00,2026,8,29,14,5,29.84,79.14,0.07,4.66,Cloudy,169.68,174.71,68.92,56.33,Medium,Sylhet,Osmani Nagar,Urban,SS_020,FDR_08,19,300,10,No,17126,0.41
2026-08-29 16:00:00,2026,8,29,16,5,30.79,76.91,0.04,4.74,Cloudy,168.8,173.56,69.26,51.18,Medium,Habiganj,Bahubal,Rural,SS_050,FDR_06,8,300,5,Yes,1904,0.13
2026-08-29 18:00:00,2026,8,29,18,5,30.32,74.78,0.02,4.85,Cloudy,176.41,185.2,68.82,56.06,Medium,Moulvibazar,Barlekha,Rural,SS_035,FDR_17,13,200,5,No,1714,0.14
2026-08-29 20:00:00,2026,8,29,20,5,29.36,73.86,0.01,5.19,Cloudy,192.8,196.08,79.13,71.14,High,Sunamganj,Shantiganj,Rural,SS_047,FDR_12,14,400,10,No,592,0.1
2026-08-29 22:00:00,2026,8,29,22,5,27.66,74.84,0.01,5.08,Cloudy,192.92,199.96,76.55,69.01,High,Moulvibazar,Barlekha,Rural,SS_030,FDR_14,14,250,5,Yes,1012,0.1
2026-08-30 00:00:00,2026,8,30,0,6,24.31,80.06,9.85,6.11,Rainy,176.28,191.56,66.06,47.7,Medium,Sunamganj,Tahirpur,Rural,SS_008,FDR_07,10,250,2,Yes,1568,0.18
2026-08-30 02:00:00,2026,8,30,2,6,22.03,84.55,9.21,6.85,Rainy,160.57,177.61,64.23,39.02,Medium,Moulvibazar,Barlekha,Rural,SS_025,FDR_04,20,200,4,No,1996,0.25
2026-08-30 04:00:00,2026,8,30,4,6,20.96,90.61,11.52,7.46,Rainy,154.4,169.85,63.41,49.34,Medium,Moulvibazar,Juri,Rural,SS_032,FDR_18,21,400,10,Yes,798,0.15
2026-08-30 06:00:00,2026,8,30,6,6,21.12,96.01,12.59,7.91,Rainy,157.28,169.57,65.38,60.63,High,Sylhet,Golapganj,Rural,SS_046,FDR_19,12,200,0,No,1463,0.07
2026-08-30 08:00:00,2026,8,30,8,6,22.18,98.22,14.84,8.66,Rainy,172.45,178.38,69.32,77.9,High,Sunamganj,Dharmapasha,Rural,SS_003,FDR_15,13,350,1,No,848,0.22
2026-08-30 10:00:00,2026,8,30,10,6,23.65,98.85,14.26,9.17,Rainy,183.67,190.76,70.34,72.54,High,Sunamganj,Derai,Rural,SS_042,FDR_17,15,250,9,No,1556,0.1
2026-08-30 12:00:00,2026,8,30,12,6,25.67,98.02,12.53,9.2,Rainy,186.31,196.3,72.93,70.26,High,Moulvibazar,Rajnagar,Rural,SS_027,FDR_18,20,200,5,Yes,1577,0.09
2026-08-30 14:00:00,2026,8,30,14,6,27.38,96.96,12.98,9.32,Rainy,182.69,198.13,68.31,65.08,High,Sylhet,Gowainghat,Rural,SS_044,FDR_07,17,300,1,No,1814,0.19
2026-08-30 16:00:00,2026,8,30,16,6,28.01,94.31,11.76,9.13,Rainy,176.19,192.12,67.09,54.37,Medium,Sunamganj,Dakshin Sunamganj,Rural,SS_044,FDR_02,22,250,5,Yes,783,0.28
2026-08-30 18:00:00,2026,8,30,18,6,27.77,92.09,12.05,8.79,Rainy,182.42,197.99,71.35,62.28,High,Habiganj,Chunarughat,Rural,SS_016,FDR_09,9,350,2,No,1098,0.13
2026-08-30 20:00:00,2026,8,30,20,6,26.52,92.84,13.6,8.93,Rainy,199.63,215.28,78.24,71.42,High,Habiganj,Madhabpur,Rural,SS_017,FDR_03,8,250,7,Yes,1133,0.08
2026-08-30 22:00:00,2026,8,30,22,6,24.84,93.08,13.96,8.72,Rainy,200.3,220.37,77.64,69.41,High,Moulvibazar,Kulaura,Rural,SS_021,FDR_01,5,350,6,No,711,0.27
2026-08-31 00:00:00,2026,8,31,0,0,25.07,91.13,2.79,7.03,Sunny,185.08,205.59,69.12,34.71,Medium,Sunamganj,Derai,Rural,SS_024,FDR_12,5,300,4,No,1196,0.17
2026-08-31 02:00:00,2026,8,31,2,0,24.43,91.43,0.56,5.73,Sunny,170.65,185.82,68.97,30.61,Medium,Moulvibazar,Juri,Rural,SS_032,FDR_14,25,250,2,Yes,1730,0.02
2026-08-31 04:00:00,2026,8,31,4,0,24.67,89.81,0.11,4.58,Sunny,160.15,169.45,65.58,37.7,Medium,Moulvibazar,Kulaura,Rural,SS_012,FDR_06,23,250,0,Yes,1409,0.11
2026-08-31 06:00:00,2026,8,31,6,0,25.39,86.89,0.02,3.79,Sunny,163.04,170.62,68.89,35.01,Medium,Habiganj,Lakhai,Rural,SS_003,FDR_02,8,250,2,No,927,0.08
2026-08-31 08:00:00,2026,8,31,8,0,27.07,84.73,0.0,3.69,Sunny,178.63,176.89,74.31,64.66,High,Moulvibazar,Rajnagar,Rural,SS_015,FDR_19,12,200,10,No,822,0.17
2026-08-31 10:00:00,2026,8,31,10,0,29.07,82.19,0.0,3.16,Sunny,189.7,188.12,73.74,64.11,High,Sylhet,Balaganj,Rural,SS_009,FDR_05,6,400,8,Yes,1448,0.13
2026-08-31 12:00:00,2026,8,31,12,0,31.08,78.2,0.0,2.68,Sunny,193.22,195.08,76.84,76.93,High,Moulvibazar,Moulvibazar Sadar,Urban,SS_026,FDR_07,9,250,0,Yes,15817,0.5
2026-08-31 14:00:00,2026,8,31,14,0,32.92,74.68,0.0,3.22,Sunny,197.26,203.3,77.29,76.67,High,Sunamganj,Jagannathpur,Rural,SS_033,FDR_19,18,300,5,Yes,1054,0.15
2026-08-31 16:00:00,2026,8,31,16,0,33.42,71.15,0.0,3.48,Sunny,200.98,206.76,80.84,76.04,High,Sunamganj,Dowarabazar,Rural,SS_030,FDR_07,10,350,5,No,1923,0.08
2026-08-31 18:00:00,2026,8,31,18,0,33.27,69.63,0.0,3.12,Sunny,213.34,220.14,80.28,76.32,High,Sylhet,Gowainghat,Rural,SS_006,FDR_05,6,400,6,No,1742,0.14
2026-08-31 20:00:00,2026,8,31,20,0,32.38,68.07,0.0,2.75,Sunny,232.89,237.35,89.75,88.22,High,Sylhet,Osmani Nagar,Urban,SS_049,FDR_13,7,300,10,Yes,5439,0.4
2026-08-31 22:00:00,2026,8,31,22,0,30.31,68.3,0.0,2.96,Sunny,228.05,244.78,85.37,68.91,High,Habiganj,Chunarughat,Rural,SS_026,FDR_13,7,300,10,No,1682,0.25
2026-09-01 00:00:00,2026,9,1,0,1,28.47,68.8,0.0,3.05,Sunny,198.31,219.74,75.78,37.77,Medium,Sunamganj,Derai,Rural,SS_044,FDR_09,16,200,10,No,536,0.03
2026-09-01 02:00:00,2026,9,1,2,1,26.97,72.81,0.0,3.09,Sunny,174.42,195.6,69.68,21.65,Low,Habiganj,Shaistaganj,Rural,SS_007,FDR_12,17,250,7,Yes,1457,0.19
2026-09-01 04:00:00,2026,9,1,4,1,26.34,73.51,0.0,3.4,Sunny,160.76,180.3,63.61,14.99,Low,Sylhet,Kanaighat,Rural,SS_045,FDR_05,17,300,7,Yes,1871,0.02
2026-09-01 06:00:00,2026,9,1,6,1,26.86,73.77,0.0,3.72,Sunny,162.58,173.26,65.62,35.18,Medium,Habiganj,Baniachang,Rural,SS_004,FDR_05,5,300,5,No,1657,0.14
2026-09-01 08:00:00,2026,9,1,8,1,28.07,75.56,0.0,3.27,Sunny,177.96,179.88,74.94,55.65,Medium,Sylhet,Fenchuganj,Rural,SS_031,FDR_09,24,350,9,Yes,1839,0.2
2026-09-01 10:00:00,2026,9,1,10,1,30.06,74.55,0.0,3.57,Sunny,191.79,191.33,76.34,68.36,High,Moulvibazar,Kamalganj,Rural,SS_043,FDR_20,9,300,6,No,839,0.02
2026-09-01 12:00:00,2026,9,1,12,1,31.61,71.56,0.0,3.28,Sunny,199.06,199.57,80.38,81.9,High,Sunamganj,Chhatak,Rural,SS_030,FDR_20,11,250,3,No,1367,0.24
2026-09-01 14:00:00,2026,9,1,14,1,33.08,69.08,0.0,3.49,Sunny,201.46,204.86,79.81,76.86,High,Habiganj,Shaistaganj,Rural,SS_032,FDR_03,15,350,5,Yes,1846,0.01
2026-09-01 16:00:00,2026,9,1,16,1,33.74,65.9,0.0,3.59,Sunny,203.77,210.11,79.54,75.21,High,Moulvibazar,Sreemangal,Rural,SS_026,FDR_06,15,300,8,No,1880,0.11
2026-09-01 18:00:00,2026,9,1,18,1,33.33,63.92,0.0,3.51,Sunny,216.39,223.86,81.67,76.24,High,Moulvibazar,Kulaura,Rural,SS_007,FDR_04,23,200,1,Yes,616,0.27
2026-09-01 20:00:00,2026,9,1,20,1,32.18,64.71,0.0,3.74,Sunny,237.01,245.19,90.85,90.98,High,Sunamganj,Sunamganj Sadar,Urban,SS_005,FDR_08,12,300,2,No,11751,0.42
2026-09-01 22:00:00,2026,9,1,22,1,30.47,64.34,0.0,3.72,Sunny,231.23,249.09,87.42,70.56,High,Habiganj,Baniachang,Rural,SS_027,FDR_09,9,250,10,Yes,1514,0.2
2026-09-02 00:00:00,2026,9,2,0,2,28.26,66.56,0.0,3.37,Sunny,200.59,223.7,76.77,48.47,Medium,Habiganj,Baniachang,Rural,SS_031,FDR_09,7,400,4,No,1073,0.13
2026-09-02 02:00:00,2026,9,2,2,2,26.7,69.28,0.0,3.36,Sunny,177.4,195.24,68.94,26.07,Low,Sylhet,Zakiganj,Rural,SS_017,FDR_14,10,200,1,No,1522,0.1
2026-09-02 04:00:00,2026,9,2,4,2,25.77,71.95,0.0,3.57,Sunny,164.04,175.47,68.11,38.14,Medium,Sylhet,Kanaighat,Rural,SS_030,FDR_16,22,300,8,Yes,1174,0.15
2026-09-02 06:00:00,2026,9,2,6,2,26.43,74.91,0.0,3.9,Sunny,162.26,173.32,68.02,30.8,Medium,Moulvibazar,Kulaura,Rural,SS_039,FDR_14,5,250,5,No,1181,0.2
2026-09-02 08:00:00,2026,9,2,8,2,27.42,76.22,0.0,3.38,Sunny,174.43,178.56,68.17,51.54,Medium,Sunamganj,Dharmapasha,Rural,SS_016,FDR_14,20,300,9,Yes,643,0.29
2026-09-02 10:00:00,2026,9,2,10,2,29.32,76.09,0.0,2.92,Sunny,186.1,186.03,72.22,69.63,High,Sylhet,Balaganj,Rural,SS_040,FDR_09,18,400,5,Yes,1147,0.29
2026-09-02 12:00:00,2026,9,2,12,2,31.14,72.32,0.0,3.15,Sunny,191.15,190.78,73.74,75.67,High,Moulvibazar,Sreemangal,Rural,SS_005,FDR_18,25,350,7,Yes,831,0.09
2026-09-02 14:00:00,2026,9,2,14,2,32.81,70.75,0.0,3.03,Sunny,194.76,201.57,76.82,64.71,High,Habiganj,Nabiganj,Rural,SS_036,FDR_16,22,400,2,No,597,0.27
2026-09-02 16:00:00,2026,9,2,16,2,33.6,67.32,0.0,3.4,Sunny,197.18,207.99,75.4,58.03,Medium,Sylhet,Fenchuganj,Rural,SS_034,FDR_01,14,250,1,No,1628,0.2
2026-09-02 18:00:00,2026,9,2,18,2,33.19,64.52,0.0,3.74,Sunny,211.47,225.4,79.25,59.37,Medium,Sunamganj,Sunamganj Sadar,Urban,SS_038,FDR_20,13,400,6,No,7877,0.51
2026-09-02 20:00:00,2026,9,2,20,2,32.31,65.64,0.0,3.9,Sunny,232.84,245.52,84.24,69.24,High,Moulvibazar,Sreemangal,Rural,SS_035,FDR_18,10,350,9,Yes,843,0.06
2026-09-02 22:00:00,2026,9,2,22,2,30.25,65.09,0.0,4.04,Sunny,227.53,252.26,80.07,53.89,Medium,Sylhet,Jaintiapur,Rural,SS_028,FDR_18,17,300,2,Yes,794,0.16
2026-09-03 00:00:00,2026,9,3,0,3,27.43,67.2,0.0,4.29,Cloudy,197.38,225.88,75.33,45.58,Medium,Habiganj,Madhabpur,Rural,SS_035,FDR_08,10,250,10,Yes,1796,0.1
2026-09-03 02:00:00,2026,9,3,2,3,25.4,72.12,0.0,4.92,Cloudy,173.09,200.26,63.65,20.92,Low,Sylhet,Gowainghat,Rural,SS_004,FDR_09,25,300,0,Yes,1586,0.11
2026-09-03 04:00:00,2026,9,3,4,3,24.19,75.1,0.0,5.38,Cloudy,158.89,181.94,60.08,9.02,Low,Sylhet,Balaganj,Rural,SS_017,FDR_02,14,250,2,Yes,1191,0.09
2026-09-03 06:00:00,2026,9,3,6,3,24.07,78.58,0.0,5.58,Cloudy,161.14,178.14,66.84,25.67,Low,Sunamganj,Chhatak,Rural,SS_031,FDR_18,8,400,6,No,641,0.11
2026-09-03 08:00:00,2026,9,3,8,3,25.15,80.49,0.0,5.8,Cloudy,174.88,184.31,71.3,47.51,Medium,Sylhet,Kanaighat,Rural,SS_018,FDR_17,5,300,4,No,1383,0.15
2026-09-03 10:00:00,2026,9,3,10,3,26.68,79.42,0.0,5.28,Cloudy,189.33,196.52,73.34,52.5,Medium,Sylhet,Balaganj,Rural,SS_028,FDR_06,5,250,10,No,1036,0.28
2026-09-03 12:00:00,2026,9,3,12,3,28.66,78.35,0.0,5.55,Cloudy,189.83,201.41,74.45,53.37,Medium,Moulvibazar,Barlekha,Rural,SS_046,FDR_02,7,250,2,No,1001,0.17
2026-09-03 14:00:00,2026,9,3,14,3,29.9,75.19,0.0,5.63,Cloudy,181.36,197.23,68.58,38.64,Medium,Habiganj,Lakhai,Rural,SS_003,FDR_18,22,200,1,No,1249,0.25
2026-09-03 16:00:00,2026,9,3,16,3,30.53,72.84,0.0,5.78,Cloudy,177.21,194.1,68.73,39.57,Medium,Sylhet,Beanibazar,Rural,SS_024,FDR_20,15,350,6,No,1253,0.14
2026-09-03 18:00:00,2026,9,3,18,3,30.59,72.19,0.0,5.38,Cloudy,186.8,203.34,74.59,45.12,Medium,Sunamganj,Dowarabazar,Rural,SS_045,FDR_13,25,250,3,Yes,1793,0.02
2026-09-03 20:00:00,2026,9,3,20,3,29.1,72.36,0.0,5.66,Cloudy,205.68,218.89,77.13,53.24,Medium,Sunamganj,Dakshin Sunamganj,Rural,SS_004,FDR_15,16,400,2,No,1525,0.05
2026-09-03 22:00:00,2026,9,3,22,3,27.47,73.34,0.0,5.31,Cloudy,206.65,225.45,79.23,49.01,Medium,Sunamganj,Shantiganj,Rural,SS_010,FDR_02,14,250,5,Yes,1861,0.04
2026-09-04 00:00:00,2026,9,4,0,4,25.72,75.61,0.0,4.76,Cloudy,184.44,206.42,71.87,28.79,Low,Moulvibazar,Juri,Rural,SS_048,FDR_10,7,300,2,Yes,1938,0.05
2026-09-04 02:00:00,2026,9,4,2,4,23.89,79.61,0.0,4.55,Cloudy,166.5,187.86,62.73,18.23,Low,Habiganj,Lakhai,Rural,SS_031,FDR_19,10,300,5,No,625,0.21
2026-09-04 04:00:00,2026,9,4,4,4,23.03,83.39,0.0,4.77,Cloudy,154.49,172.77,59.61,10.24,Low,Habiganj,Bahubal,Rural,SS_006,FDR_04,22,250,9,Yes,1994,0.29
2026-09-04 06:00:00,2026,9,4,6,4,23.22,85.13,0.59,4.7,Cloudy,156.69,171.1,65.48,25.28,Low,Sylhet,Beanibazar,Rural,SS_016,FDR_10,10,250,7,Yes,738,0.05
2026-09-04 08:00:00,2026,9,4,8,4,24.71,85.67,0.35,5.15,Cloudy,170.03,177.52,67.25,44.91,Medium,Habiganj,Baniachang,Rural,SS_039,FDR_02,24,400,8,Yes,1581,0.21
2026-09-04 10:00:00,2026,9,4,10,4,26.61,84.83,0.21,4.92,Cloudy,181.57,187.72,72.7,54.53,Medium,Moulvibazar,Barlekha,Rural,SS_021,FDR_13,11,400,3,No,1925,0.06
2026-09-04 12:00:00,2026,9,4,12,4,28.53,81.18,0.13,5.2,Cloudy,183.73,195.33,74.64,55.19,Medium,Habiganj,Nabiganj,Rural,SS_042,FDR_07,7,400,0,No,688,0.19
2026-09-04 14:00:00,2026,9,4,14,4,30.33,79.02,1.66,5.13,Cloudy,177.21,192.26,67.11,45.11,Medium,Moulvibazar,Kamalganj,Rural,SS_024,FDR_14,13,200,9,No,656,0.08
2026-09-04 16:00:00,2026,9,4,16,4,30.99,76.83,1.0,4.94,Cloudy,175.09,190.85,67.52,45.62,Medium,Sylhet,Bishwanath,Rural,SS_025,FDR_07,12,200,1,Yes,901,0.2
2026-09-04 18:00:00,2026,9,4,18,4,30.92,74.44,0.6,4.53,Cloudy,187.31,202.86,70.98,55.13,Medium,Sylhet,Balaganj,Rural,SS_040,FDR_13,11,250,9,Yes,1317,0.26
2026-09-04 20:00:00,2026,9,4,20,4,29.26,73.42,0.36,4.76,Cloudy,206.12,219.41,79.3,57.94,Medium,Moulvibazar,Sreemangal,Rural,SS_045,FDR_15,12,200,3,Yes,721,0.22
2026-09-04 22:00:00,2026,9,4,22,4,27.31,75.54,0.22,5.1,Cloudy,206.57,226.95,77.25,42.23,Medium,Moulvibazar,Juri,Rural,SS_002,FDR_13,14,300,3,No,1505,0.09
2026-09-05 00:00:00,2026,9,5,0,5,25.61,77.57,0.13,5.1,Cloudy,183.06,207.13,69.7,20.07,Low,Sylhet,Bishwanath,Rural,SS_021,FDR_18,9,250,8,No,1627,0.28
2026-09-05 02:00:00,2026,9,5,2,5,24.14,79.64,0.08,5.57,Cloudy,162.1,186.13,62.35,7.7,Low,Moulvibazar,Kamalganj,Rural,SS_050,FDR_08,21,350,2,Yes,1648,0.27
2026-09-05 04:00:00,2026,9,5,4,5,23.35,82.18,0.05,5.33,Cloudy,150.41,169.49,57.41,4.65,Low,Moulvibazar,Kulaura,Rural,SS_024,FDR_17,13,300,7,Yes,1060,0.16
2026-09-05 06:00:00,2026,9,5,6,5,23.72,85.17,0.03,5.01,Cloudy,150.05,163.92,59.61,17.58,Low,Sunamganj,Dakshin Sunamganj,Rural,SS_031,FDR_13,23,200,7,Yes,1233,0.15
2026-09-05 08:00:00,2026,9,5,8,5,24.57,84.26,0.02,5.26,Cloudy,162.94,170.38,64.07,31.56,Medium,Moulvibazar,Rajnagar,Rural,SS_005,FDR_14,17,400,1,Yes,708,0.09
2026-09-05 10:00:00,2026,9,5,10,5,26.72,84.23,1.13,5.57,Cloudy,173.22,179.25,68.76,45.91,Medium,Sunamganj,Jagannathpur,Rural,SS_012,FDR_13,16,400,4,No,1277,0.15
2026-09-05 12:00:00,2026,9,5,12,5,28.49,82.85,0.68,5.71,Cloudy,173.27,185.15,70.45,42.37,Medium,Sunamganj,Tahirpur,Rural,SS_022,FDR_19,15,300,4,No,1368,0.01
2026-09-05 14:00:00,2026,9,5,14,5,29.91,78.23,0.41,5.12,Cloudy,167.64,181.86,68.1,47.39,Medium,Sylhet,Zakiganj,Rural,SS_018,FDR_05,23,200,7,Yes,1988,0.29
2026-09-05 16:00:00,2026,9,5,16,5,30.68,76.78,0.24,4.79,Cloudy,164.06,179.74,62.41,33.94,Medium,Sylhet,Balaganj,Rural,SS_017,FDR_01,23,400,3,Yes,1332,0.2
2026-09-05 18:00:00,2026,9,5,18,5,30.68,73.17,0.15,4.46,Cloudy,175.33,190.57,70.07,53.24,Medium,Moulvibazar,Kamalganj,Rural,SS_017,FDR_18,21,300,10,Yes,1470,0.24
2026-09-05 20:00:00,2026,9,5,20,5,29.11,73.62,0.09,4.27,Cloudy,193.87,206.69,76.85,52.86,Medium,Moulvibazar,Moulvibazar Sadar,Urban,SS_019,FDR_20,16,350,4,Yes,10395,0.46
2026-09-05 22:00:00,2026,9,5,22,5,27.53,76.01,0.05,4.7,Cloudy,194.44,214.17,71.17,36.11,Medium,Habiganj,Ajmiriganj,Urban,SS_048,FDR_03,8,350,6,Yes,10014,0.49
2026-09-06 00:00:00,2026,9,6,0,6,25.62,77.15,0.03,5.03,Cloudy,171.11,195.25,66.77,23.21,Low,Moulvibazar,Kulaura,Rural,SS_039,FDR_16,13,200,8,No,1899,0.26
