datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,upazila,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2021-12-16 02:00:00,2021,12,16,2,3,17.1,97.0,0.0,7.0,Cloudy,71.18,7.12,28.47,18.64,Low,Chattogram,Sandwip,Rural,SS_037,FDR_19,7,350,0,Yes,1468,0.24
2021-12-16 02:00:00,2021,12,16,2,3,16.5,80.0,0.0,9.7,Cloudy,96.68,9.67,38.67,29.17,Low,Noakhali,Companiganj,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-12-16 04:00:00,2021,12,16,4,3,21.7,71.0,0.0,9.1,Sunny,82.89,8.29,33.15,51.08,Low,Noakhali,Sonaimuri,Rural,SS_009,FDR_09,23,200,8,No,1633,0.09
2021-12-16 04:00:00,2021,12,16,4,3,21.5,70.0,0.0,8.0,Sunny,42.16,4.22,16.86,36.75,Low,Cumilla,Chauddagram,Rural,SS_044,FDR_10,20,250,2,No,801,0.01
2021-12-16 04:00:00,2021,12,16,4,3,21.0,78.0,0.0,8.4,Sunny,673.87,67.39,269.55,80.89,Medium,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2021-12-16 06:00:00,2021,12,16,6,3,24.5,58.0,0.0,9.8,Cloudy,360.83,36.08,144.33,77.24,Medium,Noakhali,Noakhali Sadar,Urban,SS_022,FDR_01,24,350,1,No,6729,0.49
2021-12-16 06:00:00,2021,12,16,6,3,25.4,60.0,0.0,9.7,Sunny,65.38,6.54,26.15,31.47,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-12-16 06:00:00,2021,12,16,6,3,25.4,60.0,0.0,9.7,Sunny,65.38,6.54,26.15,31.47,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-12-16 06:00:00,2021,12,16,6,3,24.2,61.0,0.0,6.5,Cloudy,82.8,8.28,33.12,28.56,Low,Brahmanbaria,Nasirnagar,Rural,SS_032,FDR_15,8,200,6,Yes,1624,0.04
2021-12-16 06:00:00,2021,12,16,6,3,24.2,62.0,0.0,8.3,Cloudy,75.43,7.54,30.17,30.07,Low,Cumilla,Monohorganj,Rural,SS_011,FDR_15,12,250,7,No,1593,0.01
2021-12-16 06:00:00,2021,12,16,6,3,24.2,61.0,0.0,6.5,Cloudy,37.3,3.73,14.92,28.46,Low,Brahmanbaria,Sarail,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2021-12-16 08:00:00,2021,12,16,8,3,25.1,55.0,0.0,9.0,Cloudy,63.84,6.38,25.54,31.01,Low,Noakhali,Chatkhil,Rural,SS_002,FDR_16,15,300,3,Yes,934,0.11
2021-12-16 08:00:00,2021,12,16,8,3,24.8,59.0,0.0,7.9,Sunny,47.69,4.77,19.08,27.54,Low,Cumilla,Daudkandi,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-12-16 08:00:00,2021,12,16,8,3,26.6,46.0,0.0,6.6,Sunny,91.26,9.13,36.51,34.63,Low,Bandarban,Ali Kadam,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2021-12-16 10:00:00,2021,12,16,10,3,24.3,65.0,0.0,7.7,Cloudy,52.59,5.26,21.04,42.01,Low,Chattogram,Banshkhali,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2021-12-16 10:00:00,2021,12,16,10,3,23.9,59.0,0.0,6.4,Sunny,52.23,5.22,20.89,42.96,Low,Rangamati,Kaptai,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-12-16 10:00:00,2021,12,16,10,3,24.3,65.0,0.0,7.7,Cloudy,42.11,4.21,16.84,37.21,Low,Chattogram,Patiya,Rural,SS_004,FDR_08,22,400,8,No,675,0.22
2021-12-16 10:00:00,2021,12,16,10,3,23.3,65.0,0.0,5.2,Cloudy,96.9,9.69,38.76,26.88,Low,Lakshmipur,Ramgati,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-12-16 10:00:00,2021,12,16,10,3,24.3,65.0,0.0,7.7,Cloudy,117.6,11.76,47.04,61.02,Medium,Chattogram,Rauzan,Rural,SS_038,FDR_08,25,200,5,Yes,1792,0.02
2021-12-16 12:00:00,2021,12,16,12,3,19.2,85.0,0.0,9.3,Cloudy,803.9,80.39,321.56,93.89,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2021-12-16 12:00:00,2021,12,16,12,3,19.9,80.0,0.0,7.1,Cloudy,79.62,7.96,31.85,33.1,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-12-16 12:00:00,2021,12,16,12,3,19.9,80.0,0.0,7.1,Cloudy,79.62,7.96,31.85,33.1,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-12-16 12:00:00,2021,12,16,12,3,21.8,83.0,0.0,11.1,Cloudy,85.83,8.58,34.33,24.94,Low,Cox's Bazar,Eidgaon,Rural,SS_043,FDR_04,9,300,6,No,1332,0.29
2021-12-16 12:00:00,2021,12,16,12,3,19.1,80.0,0.0,8.6,Cloudy,90.59,9.06,36.23,27.06,Low,Cumilla,Debidwar,Rural,SS_034,FDR_18,12,400,2,Yes,1406,0.18
2021-12-16 12:00:00,2021,12,16,12,3,19.2,85.0,0.0,9.3,Cloudy,90.54,9.05,36.22,48.11,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-12-16 14:00:00,2021,12,16,14,3,18.3,72.0,0.0,8.9,Sunny,119.7,11.97,47.88,47.97,Low,Cumilla,Titas,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-12-16 14:00:00,2021,12,16,14,3,18.3,72.0,0.0,8.9,Sunny,114.37,11.44,45.75,46.75,Low,Cumilla,Brahmanpara,Rural,SS_044,FDR_07,21,300,1,Yes,1860,0.28
2021-12-16 14:00:00,2021,12,16,14,3,18.5,75.0,0.0,10.5,Cloudy,122.03,12.2,48.81,31.7,Low,Noakhali,Companiganj,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-12-16 14:00:00,2021,12,16,14,3,17.7,75.0,0.0,7.3,Cloudy,973.07,97.31,389.23,156.74,High,Lakshmipur,Lakshmipur Sadar,Urban,SS_024,FDR_04,18,300,10,Yes,15564,0.47
2021-12-16 14:00:00,2021,12,16,14,3,18.9,79.0,0.0,10.1,Cloudy,87.33,8.73,34.93,26.64,Low,Feni,Daganbhuiyan,Rural,SS_031,FDR_10,10,300,3,No,1459,0.29
2021-12-16 16:00:00,2021,12,16,16,3,16.3,83.0,0.0,7.2,Sunny,71.42,7.14,28.57,24.78,Low,Cumilla,Laksam,Rural,SS_046,FDR_07,7,200,4,No,1177,0.16
2021-12-16 16:00:00,2021,12,16,16,3,17.4,74.0,0.0,9.1,Sunny,113.43,11.34,45.37,30.84,Low,Noakhali,Companiganj,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-12-16 16:00:00,2021,12,16,16,3,16.3,83.0,0.0,7.2,Sunny,89.13,8.91,35.65,26.91,Low,Cumilla,Debidwar,Rural,SS_034,FDR_18,12,400,2,Yes,1406,0.18
2021-12-16 16:00:00,2021,12,16,16,3,16.3,83.0,0.0,7.2,Sunny,122.13,12.21,48.85,48.21,Low,Cumilla,Titas,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-12-16 18:00:00,2021,12,16,18,3,15.3,93.0,0.0,9.3,Sunny,48.03,4.8,19.21,34.9,Low,Khagrachhari,Panchhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-12-16 18:00:00,2021,12,16,18,3,16.0,95.0,0.0,9.8,Sunny,100.1,10.01,40.04,50.02,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-12-16 18:00:00,2021,12,16,18,3,15.3,93.0,0.0,9.3,Sunny,127.42,12.74,50.97,30.89,Low,Khagrachhari,Dighinala,Rural,SS_015,FDR_11,7,250,6,Yes,1796,0.03
2021-12-16 18:00:00,2021,12,16,18,3,14.6,90.0,0.0,7.0,Sunny,99.23,9.92,39.69,27.35,Low,Lakshmipur,Ramgati,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-12-16 18:00:00,2021,12,16,18,3,17.7,92.0,0.0,5.1,Sunny,987.4,98.74,394.96,187.98,High,Rangamati,Rangamati Sadar,Urban,SS_010,FDR_03,20,250,6,Yes,15372,0.52
2021-12-16 20:00:00,2021,12,16,20,3,14.7,86.0,0.0,2.3,Sunny,47.2,4.72,18.88,42.22,Low,Bandarban,Ruma,Rural,SS_031,FDR_15,25,400,5,Yes,662,0.01
2021-12-16 20:00:00,2021,12,16,20,3,14.8,92.0,0.0,8.4,Sunny,66.23,6.62,26.49,36.1,Low,Lakshmipur,Raipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2021-12-16 20:00:00,2021,12,16,20,3,16.5,94.0,0.0,6.8,Sunny,907.36,90.74,362.94,104.24,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2021-12-16 20:00:00,2021,12,16,20,3,13.3,94.0,0.0,7.2,Sunny,76.67,7.67,30.67,37.77,Low,Cumilla,Muradnagar,Rural,SS_025,FDR_11,17,250,9,Yes,1191,0.23
2021-12-16 20:00:00,2021,12,16,20,3,13.3,94.0,0.0,7.2,Sunny,67.77,6.78,27.11,38.28,Low,Cumilla,Homna,Rural,SS_041,FDR_09,21,400,6,Yes,989,0.08
2021-12-16 22:00:00,2021,12,16,22,3,15.0,96.0,0.0,8.5,Sunny,1249.21,124.92,499.69,232.87,High,Chattogram,Karnaphuli,Urban,SS_004,FDR_04,22,250,4,Yes,17977,0.54
2021-12-16 22:00:00,2021,12,16,22,3,13.4,95.0,0.0,6.6,Sunny,51.14,5.11,20.46,28.23,Low,Cumilla,Daudkandi,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-12-16 22:00:00,2021,12,16,22,3,14.2,92.0,0.0,8.7,Sunny,63.41,6.34,25.36,33.95,Low,Khagrachhari,Guimara,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2021-12-16 22:00:00,2021,12,16,22,3,16.5,91.0,0.0,9.4,Sunny,78.56,7.86,31.43,28.86,Low,Cox's Bazar,Chakaria,Rural,SS_004,FDR_19,14,400,6,Yes,1142,0.02
2021-12-16 22:00:00,2021,12,16,22,3,13.4,95.0,0.0,6.6,Sunny,139.01,13.9,55.61,49.9,Low,Cumilla,Titas,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-12-17 00:00:00,2021,12,17,0,4,13.2,91.0,0.0,5.2,Sunny,719.18,71.92,287.67,125.89,High,Bandarban,Bandarban Sadar,Urban,SS_034,FDR_02,20,300,3,No,15125,0.43
2021-12-17 00:00:00,2021,12,17,0,4,12.1,98.0,0.0,7.6,Sunny,90.66,9.07,36.27,43.59,Low,Cumilla,Brahmanpara,Rural,SS_044,FDR_07,21,300,1,Yes,1860,0.28
2021-12-17 00:00:00,2021,12,17,0,4,16.2,89.0,0.0,12.0,Cloudy,82.56,8.26,33.02,47.01,Low,Cox's Bazar,Maheshkhali,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2021-12-17 00:00:00,2021,12,17,0,4,14.5,96.0,0.0,5.1,Sunny,291.84,29.18,116.74,72.19,Medium,Brahmanbaria,Brahmanbaria Sadar,Urban,SS_049,FDR_07,17,250,7,Yes,6330,0.43
2021-12-17 00:00:00,2021,12,17,0,4,14.6,96.0,0.0,8.6,Cloudy,54.42,5.44,21.77,27.38,Low,Chattogram,Satkania,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-12-17 02:00:00,2021,12,17,2,4,18.1,90.0,0.0,5.4,Sunny,76.25,7.63,30.5,19.17,Low,Rangamati,Langadu,Rural,SS_029,FDR_14,6,300,2,Yes,1549,0.03
2021-12-17 02:00:00,2021,12,17,2,4,15.9,86.0,0.0,4.7,Cloudy,68.31,6.83,27.32,24.11,Low,Feni,Daganbhuiyan,Rural,SS_031,FDR_10,10,300,3,No,1459,0.29
2021-12-17 02:00:00,2021,12,17,2,4,15.7,88.0,0.0,4.0,Cloudy,786.34,78.63,314.53,107.13,High,Khagrachhari,Khagrachhari Sadar,Urban,SS_021,FDR_06,19,400,1,Yes,16298,0.58
2021-12-17 02:00:00,2021,12,17,2,4,16.9,91.0,0.0,8.4,Cloudy,60.78,6.08,24.31,33.08,Low,Chattogram,Mirsharai,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-12-17 04:00:00,2021,12,17,4,4,21.3,72.0,0.0,5.8,Cloudy,45.78,4.58,18.31,15.08,Low,Noakhali,Kabirhat,Rural,SS_027,FDR_20,7,400,9,No,962,0.23
2021-12-17 04:00:00,2021,12,17,4,4,22.1,74.0,0.0,5.9,Cloudy,67.68,6.77,27.07,21.33,Low,Chattogram,Rangunia,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-12-17 04:00:00,2021,12,17,4,4,20.9,76.0,0.0,1.9,Sunny,34.9,3.49,13.96,27.98,Low,Brahmanbaria,Sarail,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2021-12-17 04:00:00,2021,12,17,4,4,21.4,70.0,0.0,2.6,Cloudy,28.0,2.8,11.2,11.8,Low,Khagrachhari,Matiranga,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-12-17 04:00:00,2021,12,17,4,4,21.0,72.0,0.0,3.6,Cloudy,92.82,9.28,37.13,25.88,Low,Feni,Parshuram,Rural,SS_008,FDR_15,9,300,3,No,1876,0.08
2021-12-17 06:00:00,2021,12,17,6,4,24.2,58.0,0.0,4.0,Sunny,50.18,5.02,20.07,25.04,Low,Brahmanbaria,Ashuganj,Rural,SS_019,FDR_15,10,200,8,No,1041,0.24
2021-12-17 06:00:00,2021,12,17,6,4,26.9,46.0,0.0,2.2,Sunny,31.93,3.19,12.77,40.69,Low,Bandarban,Ruma,Rural,SS_031,FDR_15,25,400,5,Yes,662,0.01
2021-12-17 06:00:00,2021,12,17,6,4,24.2,58.0,0.0,4.0,Sunny,36.14,3.61,14.46,28.23,Low,Brahmanbaria,Sarail,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2021-12-17 06:00:00,2021,12,17,6,4,24.1,60.0,0.0,4.7,Sunny,34.05,3.41,13.62,30.04,Low,Feni,Fulgazi,Rural,SS_041,FDR_15,17,300,10,Yes,738,0.04
2021-12-17 06:00:00,2021,12,17,6,4,24.0,57.0,0.0,4.5,Sunny,59.97,6.0,23.99,42.85,Low,Cumilla,Burichang,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-12-17 08:00:00,2021,12,17,8,4,23.7,61.0,0.0,10.4,Sunny,821.21,82.12,328.49,95.62,High,Chandpur,Chandpur Sadar,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2021-12-17 08:00:00,2021,12,17,8,4,25.7,58.0,0.0,7.8,Sunny,73.97,7.4,29.59,31.29,Low,Chattogram,Satkania,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-12-17 08:00:00,2021,12,17,8,4,25.9,47.0,0.0,0.8,Sunny,50.74,5.07,20.3,42.77,Low,Rangamati,Kaptai,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-12-17 08:00:00,2021,12,17,8,4,25.6,64.0,0.0,10.3,Sunny,38.14,3.81,15.26,25.36,Low,Cox's Bazar,Ukhia,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2021-12-17 08:00:00,2021,12,17,8,4,24.8,54.0,0.0,7.1,Sunny,52.25,5.23,20.9,38.36,Low,Cumilla,Chauddagram,Rural,SS_044,FDR_10,20,250,2,No,801,0.01
2021-12-17 10:00:00,2021,12,17,10,4,23.7,74.0,0.0,13.7,Sunny,73.29,7.33,29.31,28.33,Low,Cox's Bazar,Chakaria,Rural,SS_004,FDR_19,14,400,6,Yes,1142,0.02
2021-12-17 10:00:00,2021,12,17,10,4,24.5,61.0,0.0,3.5,Sunny,95.51,9.55,38.2,21.73,Low,Rangamati,Langadu,Rural,SS_029,FDR_14,6,300,2,Yes,1549,0.03
2021-12-17 10:00:00,2021,12,17,10,4,23.0,69.0,0.0,8.9,Cloudy,70.9,7.09,28.36,41.59,Low,Chandpur,Shahrasti,Rural,SS_016,FDR_13,23,400,4,Yes,1105,0.3
2021-12-17 10:00:00,2021,12,17,10,4,24.1,60.0,0.0,9.4,Sunny,99.92,9.99,39.97,43.32,Low,Noakhali,Hatiya,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2021-12-17 10:00:00,2021,12,17,10,4,23.0,69.0,0.0,8.9,Cloudy,99.57,9.96,39.83,49.91,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-12-17 12:00:00,2021,12,17,12,4,18.8,80.0,0.0,6.9,Cloudy,41.51,4.15,16.61,18.24,Low,Noakhali,Subarnachar,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2021-12-17 12:00:00,2021,12,17,12,4,18.0,81.0,0.0,7.9,Sunny,40.73,4.07,16.29,32.57,Low,Brahmanbaria,Bijoynagar,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2021-12-17 12:00:00,2021,12,17,12,4,17.6,82.0,0.0,8.6,Sunny,996.61,99.66,398.65,159.88,High,Lakshmipur,Lakshmipur Sadar,Urban,SS_024,FDR_04,18,300,10,Yes,15564,0.47
2021-12-17 12:00:00,2021,12,17,12,4,17.4,89.0,0.0,7.9,Cloudy,42.14,4.21,16.86,34.12,Low,Khagrachhari,Panchhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-12-17 12:00:00,2021,12,17,12,4,18.8,80.0,0.0,6.9,Cloudy,61.54,6.15,24.62,16.65,Low,Noakhali,Kabirhat,Rural,SS_027,FDR_20,7,400,9,No,962,0.23
2021-12-17 14:00:00,2021,12,17,14,4,17.5,87.0,0.0,9.2,Cloudy,57.43,5.74,22.97,33.16,Low,Khagrachhari,Guimara,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2021-12-17 14:00:00,2021,12,17,14,4,17.7,89.0,0.0,7.4,Sunny,107.05,10.71,42.82,45.41,Low,Rangamati,Barkal,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2021-12-17 14:00:00,2021,12,17,14,4,17.3,84.0,0.0,7.6,Sunny,93.75,9.38,37.5,43.5,Low,Noakhali,Senbagh,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
2021-12-17 14:00:00,2021,12,17,14,4,17.7,82.0,0.0,8.7,Sunny,113.48,11.35,45.39,28.63,Low,Feni,Parshuram,Rural,SS_008,FDR_15,9,300,3,No,1876,0.08
2021-12-17 16:00:00,2021,12,17,16,4,14.9,87.0,0.0,8.6,Sunny,46.05,4.61,18.42,37.37,Low,Cumilla,Chauddagram,Rural,SS_044,FDR_10,20,250,2,No,801,0.01
2021-12-17 16:00:00,2021,12,17,16,4,16.2,86.0,0.0,6.8,Sunny,71.4,7.14,28.56,50.28,Low,Feni,Chhagalnaiya,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2021-12-17 16:00:00,2021,12,17,16,4,18.1,87.0,0.0,5.5,Sunny,92.35,9.24,36.94,21.31,Low,Rangamati,Langadu,Rural,SS_029,FDR_14,6,300,2,Yes,1549,0.03
2021-12-17 16:00:00,2021,12,17,16,4,14.9,87.0,0.0,8.6,Sunny,111.99,11.2,44.8,47.2,Low,Cumilla,Titas,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-12-17 16:00:00,2021,12,17,16,4,18.1,87.0,0.0,5.5,Sunny,34.55,3.45,13.82,27.91,Low,Rangamati,Rajasthali,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-12-17 18:00:00,2021,12,17,18,4,15.7,91.0,0.0,6.8,Cloudy,129.41,12.94,51.76,63.38,Medium,Chattogram,Rauzan,Rural,SS_038,FDR_08,25,200,5,Yes,1792,0.02
2021-12-17 18:00:00,2021,12,17,18,4,16.8,92.0,0.0,5.5,Cloudy,52.75,5.28,21.1,43.03,Low,Rangamati,Kaptai,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-12-17 18:00:00,2021,12,17,18,4,16.1,91.0,0.0,5.1,Cloudy,437.07,43.71,174.83,95.43,High,Brahmanbaria,Brahmanbaria Sadar,Urban,SS_049,FDR_07,17,250,7,Yes,6330,0.43
2021-12-17 18:00:00,2021,12,17,18,4,15.3,92.0,0.0,3.8,Cloudy,103.21,10.32,41.28,30.01,Low,Bandarban,Rowangchhari,Rural,SS_019,FDR_03,9,250,4,Yes,1551,0.04
2021-12-17 18:00:00,2021,12,17,18,4,15.7,91.0,0.0,6.8,Cloudy,89.49,8.95,35.79,24.82,Low,Chattogram,Rangunia,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-12-17 20:00:00,2021,12,17,20,4,18.0,94.0,0.0,7.7,Cloudy,91.39,9.14,36.55,21.14,Low,Rangamati,Juraichhari,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2021-12-17 20:00:00,2021,12,17,20,4,15.1,92.0,0.0,8.0,Cloudy,1089.45,108.94,435.78,137.44,High,Khagrachhari,Khagrachhari Sadar,Urban,SS_021,FDR_06,19,400,1,Yes,16298,0.58
2021-12-17 20:00:00,2021,12,17,20,4,17.2,88.0,0.0,8.4,Sunny,81.64,8.16,32.66,44.83,Low,Cox's Bazar,Ramu,Rural,SS_009,FDR_12,19,200,5,No,1256,0.09
2021-12-17 20:00:00,2021,12,17,20,4,17.2,88.0,0.0,8.4,Sunny,1169.44,116.94,467.78,141.15,High,Cox's Bazar,Cox's Bazar Sadar,Urban,SS_025,FDR_01,5,350,1,No,17846,0.56
2021-12-17 20:00:00,2021,12,17,20,4,13.2,93.0,0.0,7.3,Cloudy,142.13,14.21,56.85,50.21,Low,Cumilla,Titas,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-12-17 22:00:00,2021,12,17,22,4,17.0,97.0,0.0,6.3,Cloudy,55.25,5.52,22.1,34.37,Low,Rangamati,Naniarchar,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2021-12-17 22:00:00,2021,12,17,22,4,17.0,97.0,0.0,6.3,Cloudy,40.38,4.04,16.15,29.08,Low,Rangamati,Rajasthali,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-12-17 22:00:00,2021,12,17,22,4,14.6,97.0,0.0,7.6,Sunny,1286.61,128.66,514.65,238.86,High,Chattogram,Karnaphuli,Urban,SS_004,FDR_04,22,250,4,Yes,17977,0.54
2021-12-17 22:00:00,2021,12,17,22,4,17.0,97.0,0.0,6.3,Cloudy,116.16,11.62,46.47,47.23,Low,Rangamati,Barkal,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2021-12-17 22:00:00,2021,12,17,22,4,14.1,93.0,0.0,6.4,Sunny,104.59,10.46,41.84,30.23,Low,Bandarban,Rowangchhari,Rural,SS_019,FDR_03,9,250,4,Yes,1551,0.04
2021-12-18 00:00:00,2021,12,18,0,5,14.7,99.0,0.0,5.8,Cloudy,46.28,4.63,18.51,46.76,Low,Chattogram,Anwara,Rural,SS_038,FDR_14,25,200,1,Yes,947,0.07
2021-12-18 00:00:00,2021,12,18,0,5,14.7,99.0,0.0,5.8,Cloudy,38.84,3.88,15.54,40.44,Low,Chattogram,Banshkhali,Rural,SS_049,FDR_06,24,350,0,Yes,818,0.06
2021-12-18 00:00:00,2021,12,18,0,5,12.3,99.0,0.0,5.0,Cloudy,42.83,4.28,17.13,31.21,Low,Khagrachhari,Guimara,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2021-12-18 00:00:00,2021,12,18,0,5,15.4,100.0,0.0,7.2,Cloudy,67.91,6.79,27.16,43.58,Low,Chandpur,Haimchar,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-12-18 00:00:00,2021,12,18,0,5,15.4,100.0,0.0,7.2,Cloudy,62.47,6.25,24.99,34.75,Low,Chandpur,Haijganj,Rural,SS_045,FDR_08,19,400,8,Yes,1341,0.01
2021-12-18 02:00:00,2021,12,18,2,5,16.0,87.0,0.0,7.2,Cloudy,314.83,31.48,125.93,71.98,Medium,Noakhali,Noakhali Sadar,Urban,SS_022,FDR_01,24,350,1,No,6729,0.49
2021-12-18 02:00:00,2021,12,18,2,5,15.1,90.0,0.0,5.7,Cloudy,56.91,5.69,22.76,34.61,Low,Cumilla,Muradnagar,Rural,SS_025,FDR_11,17,250,9,Yes,1191,0.23
2021-12-18 02:00:00,2021,12,18,2,5,16.9,95.0,0.0,7.1,Cloudy,58.4,5.84,23.36,28.18,Low,Chattogram,Satkania,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-12-18 02:00:00,2021,12,18,2,5,15.7,87.0,0.0,7.6,Cloudy,763.03,76.3,305.21,128.74,High,Lakshmipur,Lakshmipur Sadar,Urban,SS_024,FDR_04,18,300,10,Yes,15564,0.47
2021-12-18 02:00:00,2021,12,18,2,5,15.7,87.0,0.0,7.6,Cloudy,46.91,4.69,18.76,33.0,Low,Lakshmipur,Raipur,Rural,SS_022,FDR_08,17,250,4,No,920,0.02
2021-12-18 04:00:00,2021,12,18,4,5,21.5,75.0,0.0,5.2,Sunny,50.6,5.06,20.24,30.6,Low,Rangamati,Belaichhari,Rural,SS_042,FDR_18,15,250,6,Yes,967,0.12
2021-12-18 04:00:00,2021,12,18,4,5,20.9,72.0,0.0,4.5,Cloudy,56.01,5.6,22.4,26.2,Low,Cumilla,Lalmai,Rural,SS_038,FDR_08,10,200,4,No,1117,0.26
2021-12-18 04:00:00,2021,12,18,4,5,20.9,74.0,0.0,7.2,Cloudy,51.38,5.14,20.55,39.64,Low,Chandpur,Shahrasti,Rural,SS_016,FDR_13,23,400,4,Yes,1105,0.3
2021-12-18 04:00:00,2021,12,18,4,5,21.5,75.0,0.0,5.2,Sunny,76.86,7.69,30.75,19.25,Low,Rangamati,Langadu,Rural,SS_029,FDR_14,6,300,2,Yes,1549,0.03
2021-12-18 04:00:00,2021,12,18,4,5,22.1,76.0,0.0,6.2,Sunny,61.48,6.15,24.59,44.2,Low,Chattogram,Lohagara,Rural,SS_008,FDR_18,24,300,1,Yes,1196,0.03
2021-12-18 06:00:00,2021,12,18,6,5,24.4,53.0,0.0,1.6,Sunny,75.87,7.59,30.35,31.59,Low,Khagrachhari,Manikchhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-12-18 06:00:00,2021,12,18,6,5,23.9,54.0,0.0,9.6,Sunny,30.79,3.08,12.32,17.02,Low,Noakhali,Subarnachar,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2021-12-18 06:00:00,2021,12,18,6,5,25.1,55.0,0.0,6.2,Sunny,57.84,5.78,23.14,29.78,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,400,3,Yes,1164,0.25
2021-12-18 06:00:00,2021,12,18,6,5,25.1,55.0,0.0,6.2,Sunny,57.84,5.78,23.14,29.78,Low,Chattogram,Chandanaish,Rural,SS_025,FDR_09,16,400,3,Yes,1164,0.25
2021-12-18 06:00:00,2021,12,18,6,5,23.9,54.0,0.0,9.6,Sunny,47.62,4.76,19.05,15.26,Low,Noakhali,Kabirhat,Rural,SS_027,FDR_20,7,400,9,No,962,0.23
