datetime,year,month,day,hour,weekday,temperature,humidity,rainfall,wind_speed,weather_state,electricity_demand,renewable_generation,transformer_load,risk_score,risk_level,district,area_type,substation_id,feeder_id,transformer_age,transformer_capacity,outage_history,maintenance_due,population_density,industrial_load_ratio
2021-09-16 08:00:00,2021,9,16,8,3,27.31,89.27,9.57,7.18,Rainy,1288.56,128.86,515.42,142.36,High,Chandpur,Urban,SS_020,FDR_19,9,400,1,No,13022,0.57
2021-09-16 08:00:00,2021,9,16,8,3,26.38,90.68,9.57,2.17,Rainy,105.25,10.52,42.1,36.05,Low,Brahmanbaria,Rural,SS_019,FDR_15,10,200,8,No,1041,0.24
2021-09-16 08:00:00,2021,9,16,8,3,27.04,92.22,9.57,5.61,Rainy,180.5,18.05,72.2,60.07,Medium,Cox's Bazar,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2021-09-16 08:00:00,2021,9,16,8,3,27.75,87.52,9.57,7.29,Rainy,56.81,5.68,22.72,32.36,Low,Rangamati,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-09-16 10:00:00,2021,9,16,10,3,25.09,89.02,9.57,4.28,Rainy,119.48,11.95,47.79,25.45,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-09-16 10:00:00,2021,9,16,10,3,27.66,90.85,9.57,7.52,Rainy,137.39,13.74,54.95,32.48,Low,Chattogram,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-09-16 10:00:00,2021,9,16,10,3,27.46,91.89,9.57,5.06,Rainy,871.26,87.13,348.5,108.13,High,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-09-16 10:00:00,2021,9,16,10,3,28.13,87.52,9.57,7.2,Rainy,62.19,6.22,24.88,39.22,Low,Chattogram,Rural,SS_004,FDR_08,22,400,8,No,675,0.22
2021-09-16 10:00:00,2021,9,16,10,3,26.85,90.43,9.57,3.14,Rainy,1725.51,172.55,690.2,204.7,High,Cox's Bazar,Urban,SS_025,FDR_01,5,350,1,No,17846,0.56
2021-09-16 12:00:00,2021,9,16,12,3,27.51,87.24,9.57,2.54,Rainy,109.23,10.92,43.69,42.48,Low,Chandpur,Rural,SS_049,FDR_04,20,350,8,Yes,1113,0.27
2021-09-16 12:00:00,2021,9,16,12,3,26.39,90.9,9.57,5.93,Rainy,64.91,6.49,25.96,34.99,Low,Brahmanbaria,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2021-09-16 12:00:00,2021,9,16,12,3,29.76,92.43,9.57,7.36,Rainy,1595.94,159.59,638.38,188.09,High,Khagrachhari,Urban,SS_021,FDR_06,19,400,1,Yes,16298,0.58
2021-09-16 12:00:00,2021,9,16,12,3,27.69,88.12,9.57,6.75,Rainy,119.1,11.91,47.64,25.41,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-09-16 14:00:00,2021,9,16,14,3,29.41,90.15,9.57,4.8,Rainy,117.98,11.8,47.19,27.88,Low,Chandpur,Rural,SS_012,FDR_06,6,250,5,Yes,1283,0.19
2021-09-16 14:00:00,2021,9,16,14,3,26.23,89.5,9.57,2.89,Rainy,86.89,8.69,34.76,42.88,Low,Cumilla,Rural,SS_005,FDR_02,17,200,4,No,908,0.25
2021-09-16 14:00:00,2021,9,16,14,3,27.27,93.2,9.57,4.33,Rainy,65.54,6.55,26.22,41.61,Low,Rangamati,Rural,SS_031,FDR_03,19,200,6,No,690,0.13
2021-09-16 14:00:00,2021,9,16,14,3,26.03,92.86,9.57,2.84,Rainy,169.96,17.0,67.98,58.69,Low,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-09-16 16:00:00,2021,9,16,16,3,26.58,88.68,9.57,4.64,Rainy,115.53,11.55,46.21,25.05,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-09-16 16:00:00,2021,9,16,16,3,27.84,93.37,9.57,6.67,Rainy,120.33,12.03,48.13,49.75,Low,Cumilla,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-09-16 16:00:00,2021,9,16,16,3,29.0,90.54,9.57,6.88,Rainy,128.15,12.81,51.26,24.81,Low,Rangamati,Rural,SS_049,FDR_09,8,400,9,Yes,1378,0.25
2021-09-16 18:00:00,2021,9,16,18,3,27.43,92.84,9.57,3.92,Rainy,128.95,12.89,51.58,31.13,Low,Chattogram,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-09-16 18:00:00,2021,9,16,18,3,25.6,91.61,9.57,7.44,Rainy,181.36,18.14,72.55,55.68,Low,Cumilla,Rural,SS_044,FDR_07,21,300,1,Yes,1860,0.28
2021-09-16 18:00:00,2021,9,16,18,3,27.48,90.76,9.57,2.59,Rainy,108.28,10.83,43.31,38.16,Low,Chattogram,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-09-16 18:00:00,2021,9,16,18,3,27.88,90.85,9.57,3.7,Rainy,73.62,7.36,29.45,45.82,Low,Rangamati,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-09-16 20:00:00,2021,9,16,20,3,27.72,93.15,9.57,7.12,Rainy,1479.25,147.92,591.7,266.68,High,Rangamati,Urban,SS_010,FDR_03,20,250,6,Yes,15372,0.52
2021-09-16 20:00:00,2021,9,16,20,3,26.5,88.87,9.57,6.23,Rainy,102.03,10.2,40.81,31.2,Low,Cox's Bazar,Rural,SS_004,FDR_19,14,400,6,Yes,1142,0.02
2021-09-16 20:00:00,2021,9,16,20,3,26.81,89.98,9.57,4.55,Rainy,156.81,15.68,62.72,43.36,Low,Brahmanbaria,Rural,SS_032,FDR_15,8,200,6,Yes,1624,0.04
2021-09-16 20:00:00,2021,9,16,20,3,27.74,90.44,9.57,2.16,Rainy,66.9,6.69,26.76,31.38,Low,Cumilla,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-09-16 20:00:00,2021,9,16,20,3,26.75,91.44,9.57,7.94,Rainy,184.57,18.46,73.83,37.96,Low,Noakhali,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-09-16 22:00:00,2021,9,16,22,3,28.31,88.11,9.57,7.44,Rainy,640.95,64.1,256.38,109.25,High,Noakhali,Urban,SS_022,FDR_01,24,350,1,No,6729,0.49
2021-09-16 22:00:00,2021,9,16,22,3,27.09,91.03,9.57,2.98,Rainy,109.76,10.98,43.9,44.04,Low,Cumilla,Rural,SS_007,FDR_20,21,350,6,Yes,1142,0.13
2021-09-16 22:00:00,2021,9,16,22,3,28.32,89.61,9.57,4.43,Rainy,66.08,6.61,26.43,37.31,Low,Khagrachhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-09-16 22:00:00,2021,9,16,22,3,28.36,91.36,9.57,2.45,Rainy,161.72,16.17,64.69,56.34,Low,Rangamati,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2021-09-16 22:00:00,2021,9,16,22,3,24.66,94.6,9.57,2.99,Rainy,178.45,17.84,71.38,60.05,Medium,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-09-17 00:00:00,2021,9,17,0,4,26.21,86.29,5.35,4.14,Rainy,71.48,7.15,28.59,51.8,Low,Chattogram,Rural,SS_038,FDR_14,25,200,1,Yes,947,0.07
2021-09-17 00:00:00,2021,9,17,0,4,26.64,92.18,5.35,3.34,Rainy,86.35,8.63,34.54,33.77,Low,Chattogram,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-09-17 00:00:00,2021,9,17,0,4,27.22,90.79,5.35,2.11,Rainy,124.59,12.46,49.84,37.93,Low,Cumilla,Rural,SS_011,FDR_15,12,250,7,No,1593,0.01
2021-09-17 00:00:00,2021,9,17,0,4,25.89,91.07,5.35,6.36,Rainy,143.98,14.4,57.59,32.7,Low,Feni,Rural,SS_008,FDR_15,9,300,3,No,1876,0.08
2021-09-17 00:00:00,2021,9,17,0,4,30.05,84.93,5.35,5.79,Rainy,70.92,7.09,28.37,17.59,Low,Noakhali,Rural,SS_027,FDR_20,7,400,9,No,962,0.23
2021-09-17 02:00:00,2021,9,17,2,4,25.33,90.13,5.35,6.86,Rainy,54.87,5.49,21.95,28.97,Low,Cumilla,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-09-17 02:00:00,2021,9,17,2,4,28.42,91.95,5.35,4.78,Rainy,1283.16,128.32,513.26,184.59,High,Cumilla,Urban,SS_048,FDR_08,9,300,3,Yes,16489,0.42
2021-09-17 02:00:00,2021,9,17,2,4,26.92,87.75,5.35,3.9,Rainy,123.27,12.33,49.31,59.15,Low,Noakhali,Rural,SS_009,FDR_09,23,200,8,No,1633,0.09
2021-09-17 02:00:00,2021,9,17,2,4,25.82,90.65,5.35,6.94,Rainy,138.6,13.86,55.44,49.98,Low,Cumilla,Rural,SS_044,FDR_07,21,300,1,Yes,1860,0.28
2021-09-17 02:00:00,2021,9,17,2,4,27.3,89.73,5.35,5.85,Rainy,102.38,10.24,40.95,28.24,Low,Chandpur,Rural,SS_030,FDR_10,12,400,7,Yes,1404,0.28
2021-09-17 04:00:00,2021,9,17,4,4,26.89,92.4,5.35,6.31,Rainy,61.15,6.11,24.46,44.15,Low,Rangamati,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-09-17 04:00:00,2021,9,17,4,4,26.46,89.15,5.35,6.72,Rainy,47.57,4.76,19.03,30.51,Low,Rangamati,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-09-17 04:00:00,2021,9,17,4,4,27.43,90.05,5.35,3.44,Rainy,114.02,11.4,45.61,23.53,Low,Chattogram,Rural,SS_037,FDR_19,7,350,0,Yes,1468,0.24
2021-09-17 04:00:00,2021,9,17,4,4,27.6,88.86,5.35,2.06,Rainy,152.51,15.25,61.0,51.25,Low,Cumilla,Rural,SS_011,FDR_20,24,400,2,No,1971,0.03
2021-09-17 04:00:00,2021,9,17,4,4,26.89,87.41,5.35,3.72,Rainy,96.67,9.67,38.67,35.83,Low,Chattogram,Rural,SS_042,FDR_04,11,200,1,No,1194,0.24
2021-09-17 06:00:00,2021,9,17,6,4,27.49,89.98,5.35,5.81,Rainy,87.97,8.8,35.19,28.09,Low,Cumilla,Rural,SS_046,FDR_07,7,200,4,No,1177,0.16
2021-09-17 06:00:00,2021,9,17,6,4,26.43,91.46,5.35,5.36,Rainy,45.9,4.59,18.36,26.25,Low,Cox's Bazar,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2021-09-17 06:00:00,2021,9,17,6,4,28.11,91.09,5.35,7.64,Rainy,97.59,9.76,39.04,36.76,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-09-17 06:00:00,2021,9,17,6,4,25.6,83.29,5.35,6.4,Rainy,527.11,52.71,210.84,96.24,High,Noakhali,Urban,SS_022,FDR_01,24,350,1,No,6729,0.49
2021-09-17 06:00:00,2021,9,17,6,4,28.36,90.08,5.35,6.8,Rainy,140.46,14.05,56.18,53.97,Low,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-09-17 08:00:00,2021,9,17,8,4,28.58,87.42,5.35,4.59,Rainy,57.61,5.76,23.04,27.58,Low,Cox's Bazar,Rural,SS_004,FDR_03,14,350,9,No,590,0.0
2021-09-17 08:00:00,2021,9,17,8,4,25.93,85.16,5.35,4.15,Rainy,68.12,6.81,27.25,37.58,Low,Khagrachhari,Rural,SS_039,FDR_02,19,300,7,Yes,693,0.17
2021-09-17 08:00:00,2021,9,17,8,4,27.17,93.32,5.35,7.43,Rainy,127.93,12.79,51.17,39.79,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-09-17 08:00:00,2021,9,17,8,4,26.07,91.44,5.35,3.2,Rainy,634.77,63.48,253.91,108.54,High,Noakhali,Urban,SS_022,FDR_01,24,350,1,No,6729,0.49
2021-09-17 10:00:00,2021,9,17,10,4,28.38,92.91,5.35,4.18,Rainy,53.27,5.33,21.31,14.33,Low,Khagrachhari,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-09-17 10:00:00,2021,9,17,10,4,28.05,86.26,5.35,7.47,Rainy,116.35,11.63,46.54,59.27,Low,Feni,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2021-09-17 10:00:00,2021,9,17,10,4,25.7,86.7,5.35,7.57,Rainy,133.61,13.36,53.44,37.36,Low,Khagrachhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-09-17 10:00:00,2021,9,17,10,4,28.11,88.12,5.35,3.69,Rainy,65.78,6.58,26.31,41.66,Low,Rangamati,Rural,SS_031,FDR_03,19,200,6,No,690,0.13
2021-09-17 10:00:00,2021,9,17,10,4,27.9,88.52,5.35,4.42,Rainy,144.89,14.49,57.96,48.99,Low,Brahmanbaria,Rural,SS_018,FDR_06,23,400,9,Yes,1507,0.29
2021-09-17 12:00:00,2021,9,17,12,4,23.8,88.78,5.35,7.95,Rainy,129.47,12.95,51.79,41.45,Low,Chandpur,Rural,SS_045,FDR_08,19,400,8,Yes,1341,0.01
2021-09-17 12:00:00,2021,9,17,12,4,25.92,89.67,5.35,7.89,Rainy,153.84,15.38,61.54,35.11,Low,Khagrachhari,Rural,SS_015,FDR_11,7,250,6,Yes,1796,0.03
2021-09-17 12:00:00,2021,9,17,12,4,27.87,87.04,5.35,2.85,Rainy,138.86,13.89,55.55,50.72,Low,Noakhali,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
2021-09-17 12:00:00,2021,9,17,12,4,25.83,90.43,5.35,7.54,Rainy,109.98,11.0,43.99,52.0,Low,Brahmanbaria,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2021-09-17 12:00:00,2021,9,17,12,4,27.74,90.15,5.35,2.54,Rainy,56.51,5.65,22.6,14.65,Low,Khagrachhari,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-09-17 14:00:00,2021,9,17,14,4,27.22,91.23,5.35,6.77,Rainy,115.35,11.54,46.14,49.18,Low,Cumilla,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-09-17 14:00:00,2021,9,17,14,4,27.39,90.73,5.35,5.11,Rainy,82.0,8.2,32.8,33.43,Low,Noakhali,Rural,SS_002,FDR_16,15,300,3,Yes,934,0.11
2021-09-17 14:00:00,2021,9,17,14,4,28.29,88.19,5.35,4.13,Rainy,143.06,14.31,57.22,57.11,Low,Cox's Bazar,Rural,SS_009,FDR_09,19,200,8,No,1633,0.05
2021-09-17 14:00:00,2021,9,17,14,4,27.71,88.96,5.35,7.24,Rainy,108.83,10.88,43.53,32.27,Low,Cumilla,Rural,SS_046,FDR_07,7,200,4,No,1177,0.16
2021-09-17 16:00:00,2021,9,17,16,4,26.19,88.08,5.35,2.68,Rainy,101.17,10.12,40.47,44.62,Low,Chandpur,Rural,SS_016,FDR_13,23,400,4,Yes,1105,0.3
2021-09-17 16:00:00,2021,9,17,16,4,27.49,87.41,5.35,7.55,Rainy,51.53,5.15,20.61,31.31,Low,Rangamati,Rural,SS_043,FDR_12,14,200,5,Yes,586,0.13
2021-09-17 16:00:00,2021,9,17,16,4,26.81,88.44,5.35,5.73,Rainy,151.64,15.16,60.66,36.26,Low,Brahmanbaria,Rural,SS_030,FDR_18,8,250,10,Yes,1727,0.15
2021-09-17 16:00:00,2021,9,17,16,4,27.29,89.33,5.35,7.89,Rainy,102.57,10.26,41.03,49.68,Low,Chattogram,Rural,SS_008,FDR_18,24,300,1,Yes,1196,0.03
2021-09-17 16:00:00,2021,9,17,16,4,28.41,87.56,5.35,2.79,Rainy,142.42,14.24,56.97,32.78,Low,Bandarban,Rural,SS_027,FDR_20,11,350,2,Yes,1523,0.18
2021-09-17 18:00:00,2021,9,17,18,4,28.42,87.01,5.35,5.97,Rainy,117.87,11.79,47.15,49.47,Low,Cumilla,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-09-17 18:00:00,2021,9,17,18,4,27.02,87.69,5.35,3.27,Rainy,102.2,10.22,40.88,35.44,Low,Cumilla,Rural,SS_038,FDR_08,10,200,4,No,1117,0.26
2021-09-17 18:00:00,2021,9,17,18,4,26.95,90.74,5.35,2.83,Rainy,810.24,81.02,324.1,102.02,High,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-09-17 18:00:00,2021,9,17,18,4,27.93,93.93,5.35,7.08,Rainy,69.45,6.95,27.78,34.89,Low,Brahmanbaria,Rural,SS_036,FDR_14,14,200,7,Yes,732,0.14
2021-09-17 20:00:00,2021,9,17,20,4,26.5,88.88,5.35,5.52,Rainy,169.18,16.92,67.67,28.92,Low,Chattogram,Rural,SS_005,FDR_15,8,400,3,Yes,1835,0.3
2021-09-17 20:00:00,2021,9,17,20,4,25.28,88.16,5.35,7.09,Rainy,68.89,6.89,27.56,31.78,Low,Cumilla,Rural,SS_016,FDR_05,12,200,7,No,718,0.23
2021-09-17 20:00:00,2021,9,17,20,4,27.14,88.88,5.35,6.81,Rainy,137.5,13.75,55.0,48.25,Low,Brahmanbaria,Rural,SS_018,FDR_06,23,400,9,Yes,1507,0.29
2021-09-17 20:00:00,2021,9,17,20,4,27.95,91.32,5.35,6.11,Rainy,125.84,12.58,50.34,50.38,Low,Cumilla,Rural,SS_009,FDR_07,24,350,5,Yes,1276,0.2
2021-09-17 22:00:00,2021,9,17,22,4,27.52,91.26,5.35,7.56,Rainy,105.12,10.51,42.05,51.02,Low,Brahmanbaria,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2021-09-17 22:00:00,2021,9,17,22,4,25.11,88.31,5.35,7.1,Rainy,110.28,11.03,44.11,58.06,Low,Feni,Rural,SS_024,FDR_05,24,200,4,No,1169,0.22
2021-09-17 22:00:00,2021,9,17,22,4,29.15,87.53,5.35,4.56,Rainy,171.36,17.14,68.54,56.77,Low,Chattogram,Rural,SS_008,FDR_13,15,200,1,No,1787,0.19
2021-09-17 22:00:00,2021,9,17,22,4,27.74,89.69,5.35,7.56,Rainy,118.96,11.9,47.58,35.9,Low,Chattogram,Rural,SS_025,FDR_09,16,400,3,Yes,1164,0.25
2021-09-17 22:00:00,2021,9,17,22,4,25.7,88.83,5.35,2.27,Rainy,134.43,13.44,53.77,25.86,Low,Chattogram,Rural,SS_037,FDR_19,7,350,0,Yes,1468,0.24
2021-09-18 00:00:00,2021,9,18,0,5,27.94,89.77,42.89,2.93,Rainy,128.2,12.82,51.28,53.09,Low,Cox's Bazar,Rural,SS_021,FDR_08,24,300,0,Yes,1875,0.19
2021-09-18 00:00:00,2021,9,18,0,5,29.63,91.44,42.89,2.47,Rainy,120.04,12.0,48.02,48.01,Low,Rangamati,Rural,SS_049,FDR_14,16,200,2,No,1729,0.09
2021-09-18 00:00:00,2021,9,18,0,5,27.34,94.63,42.89,5.64,Rainy,112.36,11.24,44.95,31.48,Low,Bandarban,Rural,SS_019,FDR_03,9,250,4,Yes,1551,0.04
2021-09-18 00:00:00,2021,9,18,0,5,27.16,91.26,42.89,3.06,Rainy,108.77,10.88,43.51,29.25,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-09-18 00:00:00,2021,9,18,0,5,27.58,92.94,42.89,5.14,Rainy,88.61,8.86,35.44,22.36,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-09-18 02:00:00,2021,9,18,2,5,26.2,89.74,42.89,4.66,Rainy,119.47,11.95,47.79,40.65,Low,Cumilla,Rural,SS_049,FDR_13,18,350,0,Yes,1618,0.24
2021-09-18 02:00:00,2021,9,18,2,5,26.09,87.58,42.89,7.94,Rainy,113.24,11.32,45.3,30.15,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-09-18 02:00:00,2021,9,18,2,5,27.69,90.38,42.89,6.21,Rainy,49.1,4.91,19.64,19.11,Low,Noakhali,Rural,SS_004,FDR_09,9,350,10,Yes,633,0.12
2021-09-18 02:00:00,2021,9,18,2,5,28.16,89.3,42.89,6.39,Rainy,692.95,69.3,277.18,147.59,High,Cumilla,Urban,SS_022,FDR_09,6,200,7,No,9573,0.47
2021-09-18 02:00:00,2021,9,18,2,5,28.45,89.28,42.89,2.5,Rainy,58.18,5.82,23.27,43.76,Low,Rangamati,Rural,SS_020,FDR_11,24,300,9,Yes,793,0.17
2021-09-18 04:00:00,2021,9,18,4,5,26.63,93.31,42.89,2.16,Rainy,69.83,6.98,27.93,34.81,Low,Khagrachhari,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2021-09-18 04:00:00,2021,9,18,4,5,28.48,87.2,42.89,6.99,Rainy,146.33,14.63,58.53,34.13,Low,Noakhali,Rural,SS_027,FDR_16,13,400,5,No,1914,0.14
2021-09-18 04:00:00,2021,9,18,4,5,27.62,92.04,42.89,4.33,Rainy,1144.28,114.43,457.71,179.57,High,Lakshmipur,Urban,SS_024,FDR_04,18,300,10,Yes,15564,0.47
2021-09-18 04:00:00,2021,9,18,4,5,25.35,91.05,42.89,6.79,Rainy,133.51,13.35,53.4,28.76,Low,Chandpur,Rural,SS_022,FDR_18,9,350,6,No,1783,0.22
2021-09-18 04:00:00,2021,9,18,4,5,26.8,91.8,42.89,6.04,Rainy,66.56,6.66,26.62,38.81,Low,Cumilla,Rural,SS_005,FDR_02,17,200,4,No,908,0.25
2021-09-18 06:00:00,2021,9,18,6,5,26.77,90.08,42.89,5.44,Rainy,97.6,9.76,39.04,26.12,Low,Chattogram,Rural,SS_014,FDR_18,7,250,8,No,1317,0.3
2021-09-18 06:00:00,2021,9,18,6,5,29.68,91.69,42.89,2.59,Rainy,141.22,14.12,56.49,54.09,Low,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-09-18 06:00:00,2021,9,18,6,5,25.48,90.78,42.89,5.13,Rainy,121.59,12.16,48.64,58.82,Low,Cox's Bazar,Rural,SS_016,FDR_13,23,200,7,No,1666,0.07
2021-09-18 06:00:00,2021,9,18,6,5,25.29,95.38,42.89,6.35,Rainy,108.1,10.81,43.24,34.81,Low,Khagrachhari,Rural,SS_006,FDR_20,16,400,8,Yes,1447,0.17
2021-09-18 06:00:00,2021,9,18,6,5,25.73,90.8,42.89,5.26,Rainy,143.78,14.38,57.51,40.43,Low,Noakhali,Rural,SS_035,FDR_16,16,350,10,Yes,1997,0.18
2021-09-18 08:00:00,2021,9,18,8,5,27.42,90.18,42.89,4.35,Rainy,115.55,11.55,46.22,25.05,Low,Cox's Bazar,Rural,SS_045,FDR_05,9,400,10,Yes,1256,0.17
2021-09-18 08:00:00,2021,9,18,8,5,27.68,91.56,42.89,4.26,Rainy,75.55,7.55,30.22,37.07,Low,Rangamati,Rural,SS_001,FDR_07,18,300,1,No,781,0.23
2021-09-18 08:00:00,2021,9,18,8,5,28.07,93.32,42.89,3.0,Rainy,85.16,8.52,34.06,27.73,Low,Bandarban,Rural,SS_033,FDR_17,12,350,4,No,908,0.24
2021-09-18 08:00:00,2021,9,18,8,5,25.97,88.35,42.89,7.58,Rainy,65.11,6.51,26.04,41.52,Low,Rangamati,Rural,SS_031,FDR_03,19,200,6,No,690,0.13
2021-09-18 08:00:00,2021,9,18,8,5,27.34,88.36,42.89,6.99,Rainy,97.94,9.79,39.17,34.59,Low,Brahmanbaria,Rural,SS_019,FDR_15,10,200,8,No,1041,0.24
2021-09-18 10:00:00,2021,9,18,10,5,26.77,89.53,42.89,3.82,Rainy,54.53,5.45,21.81,14.45,Low,Khagrachhari,Rural,SS_022,FDR_03,6,400,7,No,580,0.07
2021-09-18 10:00:00,2021,9,18,10,5,27.87,88.33,42.89,7.88,Rainy,126.04,12.6,50.42,38.1,Low,Bandarban,Rural,SS_016,FDR_15,17,400,2,Yes,1419,0.07
2021-09-18 10:00:00,2021,9,18,10,5,27.18,90.29,42.89,5.01,Rainy,122.79,12.28,49.12,40.78,Low,Chandpur,Rural,SS_045,FDR_08,19,400,8,Yes,1341,0.01
2021-09-18 10:00:00,2021,9,18,10,5,28.25,89.88,42.89,5.23,Rainy,114.37,11.44,45.75,43.8,Low,Cumilla,Rural,SS_025,FDR_11,17,250,9,Yes,1191,0.23
2021-09-18 10:00:00,2021,9,18,10,5,29.61,90.78,42.89,2.1,Rainy,163.49,16.35,65.4,57.66,Low,Khagrachhari,Rural,SS_049,FDR_03,21,250,3,No,1786,0.15
2021-09-18 12:00:00,2021,9,18,12,5,28.77,90.8,42.89,2.43,Rainy,141.3,14.13,56.52,35.76,Low,Lakshmipur,Rural,SS_027,FDR_17,5,200,2,No,1475,0.13
2021-09-18 12:00:00,2021,9,18,12,5,28.13,93.38,42.89,7.33,Rainy,126.23,12.62,50.49,55.25,Low,Chandpur,Rural,SS_007,FDR_15,20,200,6,Yes,1435,0.0
2021-09-18 12:00:00,2021,9,18,12,5,27.46,91.71,42.89,5.03,Rainy,150.77,15.08,60.31,50.1,Low,Noakhali,Rural,SS_036,FDR_17,20,300,7,Yes,1627,0.1
2021-09-18 12:00:00,2021,9,18,12,5,26.17,91.15,42.89,5.57,Rainy,132.78,13.28,53.11,49.75,Low,Noakhali,Rural,SS_045,FDR_06,19,250,4,Yes,1491,0.08
2021-09-18 12:00:00,2021,9,18,12,5,26.39,91.15,42.89,6.84,Rainy,104.63,10.46,41.85,50.93,Low,Brahmanbaria,Rural,SS_026,FDR_18,20,200,5,Yes,1144,0.08
2021-09-18 14:00:00,2021,9,18,14,5,28.12,90.55,42.89,4.29,Rainy,58.32,5.83,23.33,34.83,Low,Khagrachhari,Rural,SS_020,FDR_13,17,250,4,Yes,673,0.09
2021-09-18 14:00:00,2021,9,18,14,5,26.19,95.95,42.89,6.54,Rainy,86.61,8.66,34.64,37.05,Low,Khagrachhari,Rural,SS_024,FDR_01,17,300,10,Yes,938,0.1
2021-09-18 14:00:00,2021,9,18,14,5,27.5,92.77,42.89,7.23,Rainy,119.35,11.93,47.74,40.43,Low,Chandpur,Rural,SS_045,FDR_08,19,400,8,Yes,1341,0.01
2021-09-18 14:00:00,2021,9,18,14,5,27.02,88.66,42.89,4.22,Rainy,60.63,6.06,24.25,34.56,Low,Brahmanbaria,Rural,SS_028,FDR_11,19,400,1,Yes,687,0.07
2021-09-18 14:00:00,2021,9,18,14,5,27.54,87.77,42.89,4.13,Rainy,60.92,6.09,24.37,36.75,Low,Bandarban,Rural,SS_006,FDR_12,18,250,1,Yes,702,0.25
2021-09-18 16:00:00,2021,9,18,16,5,25.73,90.97,42.89,2.37,Rainy,100.28,10.03,40.11,35.46,Low,Chattogram,Rural,SS_025,FDR_09,16,350,9,Yes,1247,0.05
2021-09-18 16:00:00,2021,9,18,16,5,28.89,87.74,42.89,2.93,Rainy,115.96,11.6,46.38,38.6,Low,Chattogram,Rural,SS_020,FDR_17,18,400,2,Yes,1265,0.23
2021-09-18 16:00:00,2021,9,18,16,5,26.83,91.63,42.89,6.52,Rainy,109.12,10.91,43.65,26.46,Low,Chandpur,Rural,SS_012,FDR_06,6,250,5,Yes,1283,0.19
2021-09-18 16:00:00,2021,9,18,16,5,26.33,93.13,42.89,3.44,Rainy,132.07,13.21,52.83,25.59,Low,Chattogram,Rural,SS_037,FDR_19,7,350,0,Yes,1468,0.24
2021-09-18 16:00:00,2021,9,18,16,5,28.52,90.4,42.89,2.62,Rainy,755.79,75.58,302.31,96.58,High,Feni,Urban,SS_019,FDR_08,14,400,0,No,8588,0.53
2021-09-18 18:00:00,2021,9,18,18,5,29.44,87.93,42.89,4.11,Rainy,139.66,13.97,55.87,32.46,Low,Bandarban,Rural,SS_027,FDR_20,11,350,2,Yes,1523,0.18
